Person ID,Age,Gender,Government Employed,Private Employed,Not Employed,Marital Status,Monthly Mobile Money Transaction,Frequency of Mobile Money Usage,Use Mobile Money
K-178,46,Male,No,No,Yes,Single,461.9079213625064,9,Yes
K-681,64,Male,Yes,No,No,Married,902.5471915422143,5,Yes
K-711,60,Male,Yes,Yes,Yes,Divorced,278.1537449888156,28,No
K-783,57,Female,No,Yes,Yes,Divorced,208.49660122713172,21,No
K-745,29,Male,No,No,No,Single,701.8549970123595,29,No
K-771,20,Female,No,No,Yes,Married,959.4093559284403,16,No
K-578,22,Male,No,Yes,No,Widowed,713.4002753438965,22,Yes
K-576,27,Male,No,No,Yes,Married,990.5487762678704,19,No
K-519,34,Male,Yes,No,No,Single,719.2460236121441,7,No
K-259,37,Male,Yes,Yes,No,Divorced,990.6338019819759,5,Yes
K-403,23,Male,Yes,Yes,No,Widowed,294.5051851391341,9,Yes
K-595,22,Female,Yes,No,No,Widowed,936.1378362327072,4,Yes
K-644,24,Male,No,Yes,No,Widowed,133.90239875187248,8,No
K-835,25,Male,No,No,No,Single,424.9648342681148,21,Yes
K-983,61,Female,Yes,Yes,No,Single,849.5048431589462,30,Yes
K-339,20,Female,No,Yes,No,Single,109.79647172567435,5,No
K-865,45,Male,Yes,Yes,Yes,Married,731.0952063635996,6,No
K-598,52,Female,No,No,Yes,Divorced,570.7790622210648,10,Yes
K-796,25,Male,No,Yes,Yes,Single,271.484473875654,24,No
K-917,31,Female,Yes,Yes,No,Divorced,600.1716895403109,9,Yes
K-104,62,Female,No,No,No,Married,531.3184173978594,9,No
K-116,28,Male,No,No,Yes,Married,888.5475981381489,2,Yes
K-172,24,Male,Yes,Yes,Yes,Divorced,25.408087483630304,17,Yes
K-565,57,Male,Yes,No,No,Single,200.95189573036885,10,No
K-101,56,Male,Yes,No,No,Divorced,895.2307901400422,17,No
K-550,20,Female,Yes,Yes,No,Single,812.1878554387416,20,Yes
K-441,40,Male,Yes,No,Yes,Divorced,909.7877857105772,7,No
K-989,52,Female,No,Yes,No,Divorced,490.0562224470469,3,No
K-142,35,Female,No,Yes,No,Married,364.9729690996916,19,Yes
K-832,49,Male,Yes,Yes,Yes,Single,868.9050428282305,8,No
K-055,39,Female,No,Yes,Yes,Single,153.17534348379317,6,No
K-228,50,Female,No,No,No,Single,17.834120756702042,23,No
K-119,19,Female,No,No,Yes,Single,684.5170551528323,20,Yes
K-820,56,Female,No,No,No,Widowed,37.675826427149445,22,No
K-297,49,Female,No,No,Yes,Widowed,465.2660333622719,15,No
K-017,26,Female,Yes,Yes,Yes,Divorced,945.9545993668914,14,Yes
K-989,21,Male,No,Yes,No,Single,802.7529034012734,7,Yes
K-884,38,Male,Yes,Yes,Yes,Widowed,359.5110198829718,16,No
K-296,34,Female,No,Yes,No,Widowed,640.6666680840758,2,No
K-693,32,Male,Yes,Yes,Yes,Divorced,759.2644328687777,12,No
K-039,37,Male,Yes,Yes,No,Single,897.8422679475676,28,No
K-986,25,Male,Yes,No,No,Single,475.3518761615566,11,No
K-954,50,Female,No,Yes,No,Single,435.4282446216771,3,Yes
K-778,25,Female,No,Yes,Yes,Widowed,665.561816315728,13,No
K-724,36,Male,Yes,Yes,Yes,Widowed,583.4493338733563,26,No
K-799,40,Male,Yes,No,No,Single,973.2042811074118,2,Yes
K-880,33,Female,No,No,Yes,Divorced,660.910245333252,3,No
K-945,62,Male,Yes,No,Yes,Single,362.69064576252043,12,Yes
K-788,39,Female,No,Yes,Yes,Divorced,703.2017310475869,12,No
K-690,57,Female,Yes,Yes,Yes,Single,479.5241250611815,22,Yes
K-158,19,Male,Yes,No,No,Single,944.8172219018089,6,No
K-927,59,Female,Yes,Yes,No,Married,372.2332239033647,22,Yes
K-426,26,Female,No,No,Yes,Married,538.8144603800185,21,Yes
K-604,43,Female,No,Yes,No,Divorced,689.6050623350437,9,No
K-926,41,Female,Yes,No,No,Single,768.3446949222737,17,Yes
K-831,29,Female,No,Yes,No,Single,794.6296156571416,28,Yes
K-673,27,Female,No,Yes,Yes,Widowed,525.4159682464889,8,No
K-507,21,Male,Yes,No,No,Widowed,337.3109005981667,15,Yes
K-700,30,Male,No,Yes,Yes,Divorced,28.88583059459415,24,No
K-700,19,Male,No,Yes,Yes,Married,621.0655671519664,4,No
K-903,42,Male,No,Yes,No,Divorced,360.4271553304933,30,No
K-241,43,Male,Yes,Yes,Yes,Widowed,489.84900052925127,5,No
K-947,46,Female,Yes,Yes,No,Married,954.1691201434526,10,No
K-797,60,Male,No,Yes,No,Divorced,389.8253674562877,5,Yes
K-914,24,Male,No,Yes,Yes,Divorced,997.0758807630494,8,Yes
K-167,57,Female,No,Yes,No,Widowed,388.1543420409731,18,Yes
K-362,23,Female,Yes,Yes,Yes,Single,679.5110209293824,12,No
K-222,61,Male,No,No,Yes,Single,453.3993119905338,16,Yes
K-299,60,Male,Yes,Yes,Yes,Single,935.3595146855671,16,No
K-731,59,Male,Yes,Yes,Yes,Widowed,298.44791333973205,13,No
K-643,40,Male,Yes,Yes,No,Divorced,359.506026543034,20,No
K-310,47,Male,Yes,Yes,No,Divorced,939.2846763447341,12,No
K-713,39,Male,Yes,No,No,Single,741.0184166052628,23,Yes
K-020,61,Male,Yes,No,No,Divorced,871.0200354908017,21,No
K-172,21,Male,No,No,No,Married,82.46532553972858,2,No
K-425,61,Female,No,No,No,Married,525.6160293842348,23,No
K-765,63,Male,No,Yes,Yes,Single,862.2214962155842,21,Yes
K-054,39,Male,Yes,No,Yes,Single,612.9885228753595,14,No
K-016,51,Male,Yes,Yes,No,Married,163.17608574600405,13,Yes
K-301,28,Female,No,Yes,No,Divorced,313.2064042160711,14,No
K-686,58,Female,No,Yes,Yes,Divorced,234.438210086152,11,Yes
K-630,35,Female,No,No,Yes,Divorced,467.1400534554176,2,No
K-346,19,Male,Yes,No,No,Single,961.9387673977359,23,No
K-688,46,Female,No,No,Yes,Single,206.42268027141034,26,No
K-243,40,Female,No,No,No,Divorced,229.91852254360109,5,Yes
K-631,39,Female,Yes,Yes,Yes,Single,309.20579164179804,23,Yes
K-906,51,Male,Yes,Yes,No,Widowed,134.2336122640462,19,No
K-530,28,Female,Yes,No,No,Divorced,146.34759732019586,30,Yes
K-006,22,Male,No,Yes,Yes,Single,54.99118594820767,25,No
K-693,40,Female,Yes,Yes,Yes,Widowed,648.5959330156355,25,No
K-661,36,Female,Yes,Yes,Yes,Single,194.44048149969248,27,Yes
K-467,40,Male,No,Yes,Yes,Single,871.4847185806149,12,No
K-715,56,Female,Yes,Yes,Yes,Married,341.9503757114591,7,No
K-937,45,Male,No,No,No,Single,502.3894857243566,30,No
K-881,61,Female,Yes,No,No,Widowed,511.77036206111745,5,Yes
K-456,47,Female,No,No,Yes,Married,660.9446964266238,18,Yes
K-352,18,Male,No,No,No,Divorced,308.75086664427863,9,Yes
K-071,29,Male,Yes,No,No,Widowed,861.1422589137915,20,Yes
K-646,55,Male,Yes,No,Yes,Divorced,406.65083757295594,17,No
K-582,31,Female,Yes,Yes,No,Single,842.1516192197912,28,No
K-671,42,Male,Yes,No,Yes,Divorced,480.30952867518175,15,Yes
K-959,64,Female,Yes,No,Yes,Widowed,281.8758891455633,15,Yes
K-741,35,Female,No,Yes,Yes,Widowed,251.49841161618642,13,Yes
K-008,40,Male,Yes,No,Yes,Married,238.2252734353172,4,No
K-249,54,Male,No,Yes,Yes,Married,77.06875834489207,26,Yes
K-241,27,Female,Yes,No,No,Single,668.046829785335,5,No
K-408,58,Male,No,No,No,Married,624.3147837296826,23,Yes
K-251,48,Female,No,No,No,Married,480.84369914221514,5,Yes
K-946,57,Male,Yes,Yes,No,Widowed,271.4491466826778,9,Yes
K-210,58,Female,No,No,Yes,Married,34.958067103436576,18,Yes
K-628,19,Male,Yes,No,No,Married,120.20700304010587,6,No
K-035,39,Male,Yes,Yes,No,Single,162.12987734488647,16,Yes
K-517,18,Male,Yes,Yes,No,Single,575.6667711092152,30,Yes
K-023,33,Female,Yes,No,No,Single,497.9925324970867,21,Yes
K-443,23,Male,Yes,No,No,Single,571.7048165872696,21,No
K-848,61,Female,No,No,No,Divorced,677.0645448165592,5,Yes
K-635,38,Female,No,No,Yes,Widowed,404.5918680504524,4,No
K-644,38,Male,Yes,No,No,Married,612.1104599590539,23,No
K-323,45,Male,No,No,Yes,Single,851.176098342667,4,No
K-290,43,Male,Yes,No,Yes,Married,521.3173399709129,20,No
K-168,59,Male,No,No,Yes,Single,546.2166807462747,16,Yes
K-737,42,Female,No,No,Yes,Married,718.4356233377779,21,Yes
K-997,54,Male,Yes,Yes,No,Married,480.4618931276502,14,Yes
K-853,25,Male,No,Yes,No,Widowed,846.5627285496112,10,No
K-282,51,Male,Yes,No,No,Married,853.0422163406545,24,No
K-827,43,Male,Yes,Yes,No,Single,86.97159099240302,27,No
K-498,55,Female,Yes,Yes,Yes,Widowed,79.47183218625543,15,No
K-010,55,Male,No,No,Yes,Widowed,370.0656975458925,24,Yes
K-634,27,Male,No,No,No,Divorced,186.30431961140786,11,Yes
K-780,25,Female,Yes,No,Yes,Divorced,79.09039737663403,3,Yes
K-176,58,Female,Yes,Yes,No,Divorced,507.38217934359017,2,Yes
K-293,18,Male,Yes,Yes,No,Single,283.5064169319687,27,No
K-697,47,Male,Yes,No,No,Divorced,832.7777497440555,7,No
K-058,38,Male,Yes,Yes,Yes,Single,776.1243355374311,3,Yes
K-257,24,Female,Yes,No,No,Widowed,398.05053080537056,30,No
K-024,42,Female,No,No,Yes,Single,786.2422159392115,27,No
K-565,18,Female,Yes,Yes,Yes,Single,482.00249381203525,10,Yes
K-562,22,Male,Yes,No,No,Single,388.31438280056443,23,Yes
K-545,24,Female,Yes,Yes,No,Married,255.44795597112855,5,Yes
K-992,20,Female,Yes,No,Yes,Divorced,538.2273470467827,21,No
K-763,53,Female,Yes,Yes,No,Widowed,804.1660416676222,9,No
K-614,33,Male,No,Yes,Yes,Single,970.3307217524642,19,No
K-724,20,Female,No,Yes,No,Single,482.4502559104318,10,Yes
K-946,21,Female,No,Yes,Yes,Married,752.3642116970951,22,Yes
K-109,59,Female,Yes,Yes,No,Divorced,57.144553241320295,29,No
K-385,55,Male,No,No,No,Widowed,171.34712234651798,7,Yes
K-809,24,Male,Yes,Yes,Yes,Single,888.2946879237669,1,No
K-265,39,Male,Yes,Yes,No,Divorced,408.099422389422,28,No
K-455,44,Male,No,Yes,No,Married,133.21600272184162,14,Yes
K-261,32,Male,No,No,No,Married,939.5752481314997,13,Yes
K-058,23,Female,No,No,Yes,Married,352.62051492989076,1,No
K-771,60,Female,Yes,No,Yes,Widowed,418.8209498797663,21,Yes
K-648,43,Male,No,No,Yes,Divorced,701.106440347478,3,No
K-344,35,Female,No,No,No,Married,894.9289755467828,30,No
K-023,41,Female,Yes,Yes,Yes,Divorced,421.62573480860647,26,No
K-582,57,Female,No,Yes,No,Divorced,438.9321752654884,15,Yes
K-145,19,Female,Yes,No,No,Single,990.0134564921656,4,No
K-137,44,Male,No,Yes,No,Married,27.991289083475444,13,Yes
K-527,31,Male,Yes,No,Yes,Single,769.6872533512771,15,Yes
K-797,47,Female,Yes,Yes,No,Divorced,432.67293523414463,25,Yes
K-989,52,Female,Yes,Yes,No,Single,217.82079018605077,25,Yes
K-396,34,Female,Yes,Yes,Yes,Widowed,194.47844911974127,3,No
K-577,34,Female,Yes,Yes,No,Married,765.1062925244208,19,No
K-171,38,Male,No,No,No,Married,594.6225185735988,28,No
K-188,63,Female,No,No,No,Widowed,602.5312865343021,25,No
K-392,42,Female,No,Yes,Yes,Single,173.45704609820106,11,No
K-912,33,Female,No,Yes,Yes,Divorced,874.9875037647627,25,Yes
K-647,32,Female,Yes,No,No,Divorced,481.83788381282744,15,No
K-539,50,Male,No,Yes,No,Widowed,984.458710393851,2,No
K-614,45,Male,No,No,Yes,Married,772.8334537399729,14,No
K-793,27,Male,No,Yes,No,Divorced,987.2140544512871,6,Yes
K-489,52,Male,No,Yes,No,Married,539.7991270257174,10,Yes
K-286,30,Female,Yes,Yes,No,Divorced,776.8207599595993,2,No
K-172,27,Female,No,No,Yes,Widowed,668.2561781259167,16,Yes
K-089,51,Female,Yes,Yes,No,Single,571.401136345744,27,Yes
K-763,40,Male,No,No,Yes,Divorced,816.017113037112,1,No
K-049,64,Male,Yes,No,Yes,Single,212.0397806593979,25,Yes
K-297,27,Male,Yes,No,Yes,Divorced,622.4543463880319,14,No
K-091,61,Female,Yes,No,Yes,Divorced,342.95082096109974,7,No
K-753,37,Female,Yes,Yes,Yes,Married,174.19511713907934,25,No
K-818,48,Female,No,Yes,No,Single,780.5902144262232,30,Yes
K-274,24,Male,No,No,Yes,Widowed,694.3977723986867,9,No
K-168,27,Female,Yes,Yes,No,Single,273.11570960584237,21,No
K-852,25,Female,Yes,Yes,Yes,Widowed,53.3597864634463,24,Yes
K-557,44,Male,No,Yes,No,Single,369.832480126362,9,Yes
K-494,50,Male,No,No,Yes,Single,936.6984302997583,12,No
K-221,18,Male,Yes,Yes,Yes,Divorced,312.90593464835206,9,No
K-773,28,Female,Yes,No,Yes,Divorced,712.2064929543498,21,No
K-315,53,Female,No,Yes,No,Divorced,710.9311276686373,26,Yes
K-105,49,Male,Yes,No,No,Widowed,659.137357405885,7,No
K-294,29,Female,Yes,No,Yes,Widowed,550.5537507561467,13,No
K-951,30,Male,Yes,Yes,No,Married,96.01148721093027,28,No
K-350,60,Female,No,Yes,No,Single,463.9062505613176,23,No
K-307,33,Female,Yes,No,Yes,Widowed,402.1243566517775,29,Yes
K-326,56,Female,Yes,No,No,Single,538.833002518169,6,Yes
K-813,64,Male,No,No,No,Widowed,108.73543539478814,2,No
K-064,50,Male,No,No,No,Widowed,318.35030979697376,14,No
K-955,21,Female,Yes,Yes,No,Married,915.5473565541976,29,Yes
K-850,63,Female,No,Yes,Yes,Divorced,700.3971174600774,24,Yes
K-272,23,Male,Yes,No,No,Married,688.924450131979,27,No
K-928,33,Female,No,No,Yes,Widowed,322.7455964000447,8,Yes
K-484,37,Female,No,Yes,No,Married,307.7252383136222,29,Yes
K-975,36,Female,Yes,Yes,No,Married,194.45542911753557,24,No
K-793,26,Female,No,Yes,Yes,Single,831.468384326815,15,No
K-866,31,Female,No,Yes,No,Widowed,919.8275837904218,20,Yes
K-799,18,Female,No,No,Yes,Divorced,463.8443716291411,9,No
K-524,41,Male,No,Yes,Yes,Single,703.6588944209955,4,Yes
K-240,40,Male,Yes,No,Yes,Divorced,23.644085578336686,18,Yes
K-193,24,Female,Yes,No,No,Divorced,121.99213680375031,28,No
K-882,48,Female,Yes,No,Yes,Widowed,770.8154193926858,1,Yes
K-375,43,Female,No,Yes,No,Widowed,970.7860909976578,26,No
K-675,38,Female,Yes,Yes,Yes,Single,971.6788935180538,26,Yes
K-072,27,Male,Yes,No,No,Single,247.5092893437331,20,No
K-407,21,Female,Yes,No,Yes,Single,22.088414466787682,23,No
K-559,57,Male,Yes,Yes,Yes,Widowed,531.2048829038943,29,Yes
K-572,31,Female,Yes,Yes,No,Married,124.56096970108257,27,No
K-214,45,Female,No,Yes,No,Widowed,495.97085212500957,28,No
K-475,41,Female,No,Yes,Yes,Widowed,437.30107778398747,6,No
K-407,51,Male,Yes,No,Yes,Divorced,270.91741612101794,22,Yes
K-337,53,Female,Yes,Yes,Yes,Divorced,797.0846938603208,10,No
K-237,61,Female,Yes,No,Yes,Divorced,691.5851749320296,7,Yes
K-415,51,Female,No,Yes,Yes,Divorced,114.06704716817896,25,Yes
K-463,46,Male,No,No,Yes,Divorced,105.80271333123468,30,No
K-790,35,Female,No,Yes,No,Divorced,786.509065505783,19,No
K-396,42,Female,No,Yes,No,Married,971.0039246763956,16,Yes
K-653,63,Female,Yes,No,Yes,Married,171.67141616913725,1,Yes
K-397,38,Female,No,No,Yes,Widowed,27.16931933842725,23,Yes
K-978,41,Female,No,Yes,Yes,Married,91.81933267376111,28,No
K-724,56,Female,No,No,No,Married,974.0268090912854,6,Yes
K-691,51,Female,No,Yes,No,Widowed,990.7277389406686,10,Yes
K-650,29,Female,Yes,Yes,No,Married,570.5310517923278,1,No
K-997,29,Female,Yes,No,Yes,Divorced,344.04392219197774,5,Yes
K-587,53,Female,No,No,No,Widowed,62.045799062345104,30,No
K-254,53,Male,Yes,Yes,No,Widowed,818.9159041919314,5,Yes
K-345,43,Female,No,Yes,Yes,Widowed,935.8315991434098,22,Yes
K-590,50,Male,No,No,Yes,Married,868.7488311837633,1,No
K-762,62,Female,Yes,No,No,Widowed,490.3867628638987,25,Yes
K-780,60,Male,Yes,No,No,Single,832.8762770206826,23,Yes
K-205,59,Female,No,No,Yes,Divorced,294.37976527386377,7,Yes
K-005,22,Female,Yes,Yes,No,Widowed,410.49686401157794,8,No
K-791,41,Female,Yes,Yes,Yes,Widowed,782.8953032205972,13,Yes
K-003,45,Male,No,No,No,Married,781.0429390412196,30,No
K-512,55,Male,No,Yes,No,Single,192.44199246288952,17,Yes
K-891,30,Female,Yes,No,Yes,Married,124.12837091050946,13,Yes
K-060,18,Female,Yes,Yes,No,Single,443.07141743801424,9,Yes
K-814,46,Female,Yes,Yes,Yes,Divorced,950.6905435337611,21,Yes
K-470,41,Female,Yes,Yes,Yes,Widowed,481.10060615550924,16,No
K-896,23,Male,Yes,No,Yes,Married,810.5102089634521,27,Yes
K-277,64,Female,No,Yes,Yes,Divorced,624.2168935944622,7,No
K-803,59,Female,Yes,No,No,Divorced,442.00378654240353,12,No
K-369,47,Female,Yes,No,No,Widowed,102.45025667233558,7,Yes
K-976,20,Male,No,Yes,Yes,Married,734.1863432760049,18,No
K-868,54,Male,No,No,No,Married,171.65922060449543,16,Yes
K-457,51,Male,No,No,No,Single,33.837344514808755,17,Yes
K-963,26,Female,No,Yes,Yes,Single,818.182079793664,23,No
K-193,30,Male,Yes,No,Yes,Single,599.0743696287559,29,Yes
K-505,37,Female,Yes,Yes,No,Widowed,511.04615622561334,18,No
K-487,44,Female,Yes,No,Yes,Widowed,838.830006766774,8,Yes
K-413,50,Female,Yes,Yes,Yes,Divorced,332.65133933134257,10,Yes
K-296,63,Female,Yes,No,Yes,Divorced,178.6793804373332,30,Yes
K-168,40,Female,No,Yes,Yes,Single,539.7040115384547,16,No
K-583,47,Female,No,Yes,Yes,Divorced,544.3535027184861,17,Yes
K-301,44,Male,Yes,Yes,No,Married,223.65523200666337,12,Yes
K-790,20,Female,No,Yes,No,Single,826.9584637511327,26,Yes
K-339,56,Female,Yes,No,No,Widowed,234.28007697288848,17,No
K-478,52,Male,No,Yes,No,Single,835.3681354652691,7,No
K-001,22,Female,Yes,Yes,No,Single,807.114726056701,14,Yes
K-900,53,Female,Yes,No,Yes,Widowed,453.16393919862963,2,No
K-874,26,Male,Yes,Yes,Yes,Single,594.8918419737299,23,Yes
K-666,44,Male,No,Yes,No,Widowed,53.34907104687849,28,Yes
K-485,39,Female,Yes,Yes,No,Widowed,163.55701222903735,28,No
K-242,42,Female,Yes,No,Yes,Single,191.12242013007895,10,No
K-386,56,Male,No,No,Yes,Married,638.9487970818834,8,Yes
K-967,24,Female,Yes,No,No,Married,595.5028534021168,26,Yes
K-882,27,Male,No,Yes,Yes,Single,421.43281506529064,26,Yes
K-973,55,Male,No,Yes,No,Married,206.06058658946722,19,No
K-546,28,Female,No,Yes,Yes,Single,587.407532362382,6,No
K-354,35,Male,No,No,Yes,Married,672.6962645021517,7,Yes
K-088,52,Female,No,Yes,Yes,Married,28.799636184534346,7,Yes
K-532,63,Female,Yes,No,No,Divorced,455.15042983121174,8,Yes
K-829,54,Female,Yes,Yes,Yes,Married,97.08119840051226,4,Yes
K-019,32,Female,Yes,Yes,Yes,Single,844.2618746378264,24,No
K-489,39,Female,No,No,Yes,Single,308.43811278827206,28,No
K-925,61,Female,Yes,Yes,Yes,Single,514.9779580648094,8,Yes
K-278,38,Female,No,No,No,Single,316.1292482457913,11,No
K-429,45,Male,No,No,No,Married,632.1854270992394,3,Yes
K-409,35,Female,No,No,No,Married,497.4418853063034,16,No
K-315,45,Male,Yes,Yes,No,Single,172.51327711242058,27,No
K-956,59,Male,No,No,Yes,Widowed,431.89075227585164,14,Yes
K-168,45,Female,No,Yes,Yes,Widowed,350.70635606984405,24,Yes
K-804,28,Female,No,No,Yes,Single,612.1261449933137,21,No
K-958,28,Female,No,No,No,Widowed,549.7491851933592,4,No
K-759,28,Male,Yes,Yes,Yes,Married,485.25287981697693,6,No
K-222,34,Female,Yes,Yes,No,Divorced,532.8871916333983,22,No
K-609,20,Female,Yes,Yes,Yes,Single,945.2429970203729,9,No
K-514,47,Female,Yes,Yes,Yes,Divorced,982.454244523643,20,No
K-730,23,Female,Yes,No,Yes,Married,56.28417235606945,28,No
K-998,22,Female,No,No,No,Single,988.3104939452752,30,No
K-072,54,Female,No,No,No,Widowed,933.4781206574,26,Yes
K-757,23,Female,Yes,Yes,Yes,Married,385.27746234430634,18,Yes
K-158,29,Female,Yes,No,Yes,Divorced,894.4871767992535,27,Yes
K-157,40,Female,No,No,No,Married,217.59522327427356,26,Yes
K-380,25,Male,Yes,No,No,Single,259.799820872832,3,No
K-586,48,Male,Yes,Yes,Yes,Divorced,453.03454916596104,30,Yes
K-935,24,Male,Yes,No,No,Single,924.0931468285737,17,No
K-649,59,Female,No,No,Yes,Widowed,28.71205758112606,26,Yes
K-116,48,Female,Yes,No,No,Divorced,690.7660591282043,1,No
K-576,42,Male,Yes,Yes,Yes,Single,869.0328687922225,23,Yes
K-851,55,Female,Yes,No,No,Married,594.0404054890503,23,Yes
K-882,24,Female,No,Yes,No,Widowed,682.9987728236682,10,No
K-833,21,Female,No,Yes,Yes,Widowed,171.06461673918423,18,No
K-777,56,Female,No,No,No,Single,700.6605127003162,14,No
K-975,46,Male,No,Yes,No,Divorced,47.08059426327622,2,Yes
K-521,32,Male,No,No,No,Single,21.22340975982845,17,No
K-256,51,Male,Yes,No,Yes,Widowed,823.2258941281156,18,Yes
K-112,19,Female,Yes,Yes,Yes,Single,213.0988940232344,10,Yes
K-033,40,Male,Yes,Yes,Yes,Married,505.440820901681,14,No
K-198,45,Male,Yes,Yes,No,Married,265.29419376283545,9,Yes
K-783,42,Female,Yes,No,Yes,Widowed,161.03553127494192,4,No
K-225,56,Male,Yes,No,Yes,Married,737.6619375014412,16,Yes
K-330,31,Male,No,Yes,No,Single,974.1639284619795,8,Yes
K-836,19,Female,Yes,No,Yes,Single,812.5330709623696,22,Yes
K-071,50,Male,Yes,Yes,Yes,Single,636.3210613421747,1,No
K-188,54,Female,No,No,No,Divorced,93.8616987142974,20,No
K-472,25,Male,No,No,Yes,Divorced,527.3896883802638,14,No
K-895,57,Female,No,Yes,No,Widowed,93.60665142550152,12,No
K-831,19,Male,No,No,Yes,Divorced,269.9111796273745,26,Yes
K-922,48,Female,Yes,No,Yes,Married,515.3337943733029,3,Yes
K-871,38,Female,Yes,No,Yes,Single,789.864236040683,21,No
K-392,19,Male,No,Yes,Yes,Married,569.5898229054509,6,Yes
K-556,41,Male,Yes,No,No,Single,721.1099772508608,7,No
K-689,18,Female,Yes,No,Yes,Single,526.827764126855,5,Yes
K-498,53,Male,Yes,No,No,Married,451.27451633255106,15,No
K-930,35,Female,No,No,No,Divorced,508.2149201826961,18,No
K-148,64,Female,Yes,Yes,Yes,Married,351.6066525022853,16,No
K-773,37,Female,Yes,Yes,No,Married,299.4041238478127,9,Yes
K-390,52,Female,Yes,Yes,No,Widowed,169.21800559386023,30,No
K-911,62,Male,Yes,Yes,No,Married,352.52990862433364,2,Yes
K-195,32,Male,No,Yes,No,Married,568.2979038621128,9,No
K-070,50,Female,Yes,No,No,Divorced,123.60533125988019,29,Yes
K-310,47,Male,Yes,No,Yes,Divorced,908.7473885018455,11,Yes
K-298,57,Male,Yes,Yes,Yes,Widowed,344.72010433001174,30,No
K-228,21,Female,Yes,No,No,Divorced,724.3934062388059,19,Yes
K-588,39,Female,No,Yes,No,Divorced,808.8314271608807,15,No
K-717,35,Male,No,No,Yes,Married,670.2704609925643,3,Yes
K-791,22,Female,Yes,No,No,Single,954.1393059486398,14,No
K-868,21,Male,No,No,No,Single,500.2723121249014,24,Yes
K-267,31,Female,No,No,No,Widowed,149.56268843727182,20,Yes
K-894,24,Male,No,No,No,Widowed,594.6913322645663,8,No
K-541,36,Female,No,Yes,Yes,Widowed,472.9804970419092,14,No
K-794,36,Female,No,Yes,No,Divorced,941.3569036102325,13,Yes
K-242,18,Female,Yes,No,No,Widowed,968.1785126149714,24,No
K-952,44,Female,No,No,No,Single,983.4386056556896,28,No
K-568,35,Male,Yes,Yes,No,Single,229.88839427998522,29,Yes
K-320,56,Male,No,No,No,Divorced,505.76854473373623,28,No
K-721,36,Male,Yes,No,Yes,Single,891.0083682153712,17,Yes
K-004,28,Male,No,No,Yes,Divorced,902.4803488314324,2,No
K-205,20,Female,Yes,Yes,No,Single,407.451512303547,15,No
K-829,31,Female,Yes,Yes,No,Single,413.7487227176362,4,No
K-033,31,Female,No,Yes,Yes,Single,541.947960183924,10,Yes
K-220,41,Male,No,No,Yes,Married,344.0960551209735,9,No
K-265,54,Female,Yes,No,Yes,Married,742.740501814991,21,Yes
K-632,54,Female,No,No,Yes,Widowed,192.55702969439096,6,Yes
K-819,29,Male,Yes,No,Yes,Divorced,653.4013536312978,27,Yes
K-340,45,Female,No,Yes,No,Single,621.9504058179049,5,No
K-921,48,Male,Yes,No,Yes,Single,937.510416404408,5,No
K-070,62,Female,Yes,No,Yes,Single,109.86750251381386,27,Yes
K-379,48,Male,No,No,No,Married,395.89353049138504,18,No
K-403,53,Male,No,No,No,Widowed,324.30513519190254,2,No
K-156,41,Female,No,No,No,Single,54.21223611585067,12,No
K-585,61,Male,No,No,No,Divorced,856.5118491467563,24,No
K-684,39,Male,Yes,Yes,Yes,Married,327.48192693562265,4,No
K-258,48,Male,No,No,Yes,Divorced,236.6877198157992,6,Yes
K-199,59,Male,No,Yes,Yes,Widowed,157.15517541426598,18,No
K-599,21,Female,Yes,Yes,Yes,Divorced,102.62084035377737,23,Yes
K-669,25,Female,Yes,No,Yes,Widowed,515.6752078125119,20,No
K-244,48,Male,Yes,No,No,Widowed,698.0521783291023,20,Yes
K-654,56,Male,Yes,Yes,No,Single,749.5440966881165,28,No
